"No.","Time","Receiver address","Transmitter address","Destination address","Source","Destination","Type/Subtype","Protocol","PHY type","Length","Info"
"112","0.205386","f4:5c:89:8c:a2:db","","","","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"113","0.205543","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"114","0.205618","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"115","0.205736","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","173.194.175.95","10.145.4.233","QoS Data","TLSv1.2","802.11n","1109","Application Data"
"116","0.206257","f4:5c:89:8c:a2:db","","","","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"117","0.206331","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"118","0.207123","ff:ff:ff:ff:ff:ff","9c:1c:12:e0:dc:90","ff:ff:ff:ff:ff:ff","ArubaNet_e0:dc:90","Broadcast","Beacon frame","802.11","802.11a","212","Beacon frame, SN=564, FN=0, Flags=........C, BI=100, SSID=RedRover"
"119","0.207332","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","","IntelCor_38:41:72 (34:13:e8:38:41:72) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"120","0.207408","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"121","0.207482","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","b4:14:89:60:c7:c0","IntelCor_38:41:72","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","154","QoS Data, SN=2284, FN=0, Flags=.p.....TC"
"122","0.207564","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"123","0.208844","34:13:e8:38:41:72","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","CiscoInc_60:c7:c0","IntelCor_38:41:72","QoS Data","802.11","802.11n","154","QoS Data, SN=2657, FN=0, Flags=.p....F.C"
"124","0.208929","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"125","0.209643","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","","IntelCor_38:41:72 (34:13:e8:38:41:72) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"126","0.209723","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"127","0.209797","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","b4:14:89:60:c7:c0","IntelCor_38:41:72","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","142","QoS Data, SN=2285, FN=0, Flags=.p.....TC"
"128","0.209873","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"129","0.210001","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","","IntelCor_38:41:72 (34:13:e8:38:41:72) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"130","0.210087","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"131","0.210177","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","b4:14:89:60:c7:c0","IntelCor_38:41:72","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","445","QoS Data, SN=2286, FN=0, Flags=.p.....TC"
"132","0.210253","34:13:e8:38:41:72","","","","IntelCor_38:41:72 (34:13:e8:38:41:72) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"133","0.213535","34:13:e8:38:41:72","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","CiscoInc_60:c7:c0","IntelCor_38:41:72","QoS Data","802.11","802.11n","148","QoS Data, SN=2658, FN=0, Flags=.p....F.C"
"134","0.213619","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"135","0.221615","f4:5c:89:8c:a2:db","","","","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"136","0.221690","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"137","0.223239","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","9c:1c:12:e0:dd:d0","Apple_cd:db:ac","ArubaNet_e0:dd:d0","QoS Null function (No data)","802.11","802.11a","55","QoS Null function (No data), SN=1212, FN=0, Flags=...P...TC"
"138","0.223322","3c:15:c2:cd:db:ac","","","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"139","0.243905","9b:fd:73:de:4e:23","5f:21:5f:e2:4d:11","9b:fd:73:de:4e:23","5f:21:5f:e2:4d:11","9b:fd:73:de:4e:23","Disassociate","802.11","802.11n","138","Disassociate, SN=1216, FN=13, Flags=o..P...T.[Malformed Packet]"
"140","0.244017","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"141","0.244140","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","173.194.175.95","10.145.4.233","QoS Data","TCP","802.11n","138","443 > 53228 [ACK] Seq=2731 Ack=2006 Win=572 Len=0 TSval=3601204908 TSecr=2379897827"
"142","0.260251","34:13:e8:38:41:72","9c:1c:12:e0:dd:d1","34:13:e8:38:41:72","CiscoInc_60:c7:c0","IntelCor_38:41:72","QoS Data","802.11","802.11n","148","QoS Data, SN=2659, FN=0, Flags=.p....F.C"
"143","0.260376","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"144","0.278962","f4:5c:81:8c:e2:db","9c:14:12:e2:dd:d8","f4:5c:81:8c:e2:db","CiscoInc_62:cf:ca","f4:5c:81:8c:e2:db","QoS Data","LLC","802.11n","585","S P, func=RR, N(R)=0; SNAP, OUI 0x020648 (Unknown), PID 0x66E1"
"145","0.279070","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"146","0.279186","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","173.194.175.95","10.145.4.233","QoS Data","TLSv1.2","802.11n","585","Application Data"
"147","0.279425","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","173.194.175.95","10.145.4.233","QoS Data","TLSv1.2","802.11n","506","Application Data"
"148","0.279656","f4:5c:89:8c:a2:db","","","","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"149","0.279731","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"150","0.279876","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"151","0.306281","ff:ff:ff:ff:ff:ff","9c:1c:12:e0:dd:d0","ff:ff:ff:ff:ff:ff","ArubaNet_e0:dd:d0","Broadcast","Beacon frame","802.11","802.11a","213","Beacon frame, SN=63, FN=0, Flags=........C, BI=100, SSID=RedRover"
"152","0.306622","ff:ff:ff:ff:ff:ff","9c:1c:12:e0:dd:d1","ff:ff:ff:ff:ff:ff","ArubaNet_e0:dd:d1","Broadcast","Beacon frame","802.11","802.11a","265","Beacon frame, SN=63, FN=0, Flags=........C, BI=100, SSID=eduroam"
"153","0.306948","ff:ff:ff:ff:ff:ff","9c:1c:12:e0:dd:d2","ff:ff:ff:ff:ff:ff","ArubaNet_e0:dd:d2","Broadcast","Beacon frame","802.11","802.11a","219","Beacon frame, SN=63, FN=0, Flags=........C, BI=100, SSID=Cornell-Visitor"
"154","0.309105","9c:1c:12:e0:dd:d0","7c:d1:c3:8b:ad:04","9c:1c:12:e0:dd:d0","Apple_8b:ad:04","ArubaNet_e0:dd:d0","Null function (No data)","802.11","802.11a","53","Null function (No data), SN=2235, FN=0, Flags=.......TC"
"155","0.309213","7c:d1:c3:8b:ad:04","","","","Apple_8b:ad:04 (7c:d1:c3:8b:ad:04) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"156","0.309782","7c:f3:c3:8b:ec:46","9c:14:12:e0:dd:d0","b4:34:89:60:c7:c0","XeroxCor_b8:83:01","b4:34:89:60:c7:c0","QoS Data","LLC","802.11n","197","S F, func=SREJ, N(R)=33; DSAP NULL LSAP Group, SSAP Banyan Vines Response"
"157","0.309888","7c:d1:c3:8b:ad:04","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8b:ad:04 (7c:d1:c3:8b:ad:04) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"158","0.309962","9c:1c:12:e0:dd:d0","","","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"159","0.310085","7c:d1:c3:8b:ad:04","9c:1c:12:e0:dd:d0","7c:d1:c3:8b:ad:04","216.58.219.197","10.145.21.241","QoS Data","TLSv1.2","802.11n","197","Application Data"
"160","0.310169","9c:1c:12:e0:dd:d0","","","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"161","0.310243","9c:1c:12:e0:dd:d0","7c:d1:c3:8b:ad:04","","Apple_8b:ad:04 (7c:d1:c3:8b:ad:04) (TA)","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"162","0.310317","7c:d1:c3:8b:ad:04","","","","Apple_8b:ad:04 (7c:d1:c3:8b:ad:04) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"163","0.310443","9c:1c:12:e0:dd:d0","7c:d1:c3:8b:ad:04","b4:14:89:60:c7:c0","10.145.21.241","216.58.219.197","QoS Data","TCP","802.11n","138","60739 > 443 [ACK] Seq=1 Ack=60 Win=65535 Len=0 TSval=665179239 TSecr=3675352694"
"164","0.310518","7c:d1:c3:8b:ad:04","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8b:ad:04 (7c:d1:c3:8b:ad:04) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"165","0.317045","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"166","0.317174","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"167","0.317250","9c:1c:12:e0:dd:d1","4c:6c:5f:33:b9:76","b4:14:89:20:87:c0","4c:6c:5f:33:b9:76","CiscoInc_20:87:c0","QoS Data","LLC","802.11n","528","I, N(R)=17, N(S)=2; DSAP XNS Group, SSAP 0x22 Command"
"168","0.317330","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"169","0.317452","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","Apple_33:b9:74","ArubaNet_e0:dd:d1","Null function (No data)","802.11","802.11a","53","Null function (No data), SN=3134, FN=0, Flags=.......TC"
"170","0.317536","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"171","0.317611","b8:e8:5e:50:66:66","dc:1c:12:e0:d5:d1","b8:e8:5e:50:66:66","bc:14:89:60:c3:c0","b8:e8:5e:50:66:66","QoS Data","802.11","802.11n","200","QoS Data, SN=1070, FN=0, Flags=.p.P.MF.."
"172","0.317749","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"173","0.317824","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"174","0.317898","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","200","QoS Data, SN=1070, FN=0, Flags=.p..R.F.C"
"175","0.317975","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"176","0.318148","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","185","QoS Data, SN=1071, FN=0, Flags=.p....F.C"
"177","0.318228","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"178","0.318302","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"179","0.318376","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","185","QoS Data, SN=1071, FN=0, Flags=.p..R.F.C"
"180","0.318453","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"181","0.318573","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","","Apple_40:66:66 (b8:e8:56:40:66:66) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"182","0.318647","b8:e8:56:40:66:66","","","","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"183","0.318721","9c:1c:12:e0:dd:d1","bc:e8:56:42:66:66","b4:14:89:60:c5:c0","bc:e8:56:42:66:66","CiscoInc_60:c5:c0","QoS Data","802.11","802.11n","154","QoS Data, SN=2051, FN=0, Flags=.p.....T."
"184","0.318797","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"185","0.318871","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1072, FN=0, Flags=.p....F.C"
"186","0.318994","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"187","0.319068","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"188","0.319142","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1072, FN=0, Flags=.p..R.F.C"
"189","0.319217","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"190","0.319290","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","","Apple_40:66:66 (b8:e8:56:40:66:66) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"191","0.319364","b8:e8:56:40:66:66","","","","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"192","0.319483","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"193","0.319557","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","","Apple_40:66:66 (b8:e8:56:40:66:66) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"194","0.319631","b8:e8:56:40:66:66","","","","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"195","0.319706","9c:1c:13:e0:dd:f1","b8:e8:56:40:66:42","b4:14:89:60:c7:c0","HarrisCo_2e:21:60","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","154","QoS Data, SN=2054, FN=0, Flags=.p....FT."
"196","0.319781","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"197","0.340272","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (TA)","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"198","0.340350","3c:15:c2:cd:db:ac","","","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"199","0.340424","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","b4:14:89:60:c7:c0","10.145.24.159","23.21.128.44","QoS Data","TCP","802.11n","138","[TCP Retransmission] 63292 > 80 [FIN, ACK] Seq=1 Ack=1 Win=4096 Len=0 TSval=474603208 TSecr=462153474"
"200","0.340505","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","9c:1c:12:e0:dd:d0","Apple_cd:db:ac","ArubaNet_e0:dd:d0","QoS Null function (No data)","802.11","802.11a","55","QoS Null function (No data), SN=1213, FN=0, Flags=.......TC"
"201","0.340683","3c:15:c2:cd:db:ac","","","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"202","0.340757","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (TA)","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"203","0.340831","3c:15:c2:cd:db:ac","","","","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"204","0.340905","9c:1c:12:e0:dd:d0","3c:15:c2:cd:db:ac","b4:14:89:60:c7:c0","10.145.24.159","23.21.128.44","QoS Data","TCP","802.11n","138","[TCP Retransmission] 63292 > 80 [FIN, ACK] Seq=1 Ack=1 Win=4096 Len=0 TSval=474603208 TSecr=462153474"
"205","0.340979","3c:15:c2:cd:db:ac","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_cd:db:ac (3c:15:c2:cd:db:ac) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"206","0.343033","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1073, FN=0, Flags=.p....F.C"
"207","0.343140","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"208","0.343257","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1074, FN=0, Flags=.p....F.C"
"209","0.343332","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"210","0.343449","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1075, FN=0, Flags=.p....F.C"
"211","0.343525","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"212","0.343703","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1076, FN=0, Flags=.p....F.C"
"213","0.343786","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"214","0.343861","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1077, FN=0, Flags=.p....F.C"
"215","0.343983","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_40:66:66 (b8:e8:56:40:66:66) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"216","0.344057","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"217","0.344131","b8:e8:56:40:66:66","9c:1c:12:e0:dd:d1","b8:e8:56:40:66:66","CiscoInc_60:c7:c0","Apple_40:66:66","QoS Data","802.11","802.11n","154","QoS Data, SN=1077, FN=0, Flags=.p..R.F.C"
"218","0.344207","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"219","0.350991","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","154","QoS Data, SN=3309, FN=0, Flags=.p....F.C"
"220","0.351085","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Acknowledgement","802.11","802.11a","39","Acknowledgement, Flags=........C"
"221","0.375211","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"222","0.375286","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"223","0.375360","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","525","QoS Data, SN=1605, FN=0, Flags=.p.....T."
"224","0.375438","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
